# timestamp;imu_1_accel x;imu_1_accel y;imu_1_accel z;imu_1_gyro x;imu_1_gyro y;imu_1_gyro z;imu_2_accel x;imu_2_accel y;imu_2_accel z;imu_2_gyro x;imu_2_gyro y;imu_2_gyro z;encoder_1;encoder_2;force_1;force_2
1.414503463680923367e+01;-1.468000000000000000e+03;4.680000000000000000e+02;1.594800000000000000e+04;5.330000000000000000e+02;2.400000000000000000e+01;-1.500000000000000000e+01;-2.348000000000000000e+03;2.124000000000000000e+03;-1.720000000000000000e+04;-1.620000000000000000e+02;9.200000000000000000e+01;-1.100000000000000000e+02;-2.400000000000000000e+01;0.000000000000000000e+00;1.040000000000000000e+03;0.000000000000000000e+00
1.416328629440511655e+01;-1.544000000000000000e+03;3.760000000000000000e+02;1.596400000000000000e+04;4.930000000000000000e+02;1.700000000000000000e+01;-4.100000000000000000e+01;-2.348000000000000000e+03;2.108000000000000000e+03;-1.726800000000000000e+04;-1.450000000000000000e+02;1.080000000000000000e+02;-1.270000000000000000e+02;-2.400000000000000000e+01;0.000000000000000000e+00;8.640000000000000000e+02;0.000000000000000000e+00
1.418153795200099943e+01;-1.552000000000000000e+03;4.280000000000000000e+02;1.606400000000000000e+04;4.740000000000000000e+02;5.000000000000000000e+00;-6.600000000000000000e+01;-2.384000000000000000e+03;2.080000000000000000e+03;-1.730000000000000000e+04;-1.340000000000000000e+02;9.400000000000000000e+01;-1.100000000000000000e+02;-2.400000000000000000e+01;0.000000000000000000e+00;7.520000000000000000e+02;0.000000000000000000e+00
1.419978960959688230e+01;-1.556000000000000000e+03;4.920000000000000000e+02;1.602800000000000000e+04;5.280000000000000000e+02;-3.700000000000000000e+01;-3.000000000000000000e+01;-2.460000000000000000e+03;2.084000000000000000e+03;-1.719600000000000000e+04;-1.470000000000000000e+02;1.000000000000000000e+02;-1.180000000000000000e+02;-2.400000000000000000e+01;0.000000000000000000e+00;1.024000000000000000e+03;0.000000000000000000e+00
1.421804126719276518e+01;-1.552000000000000000e+03;4.880000000000000000e+02;1.602800000000000000e+04;5.150000000000000000e+02;2.000000000000000000e+01;-2.500000000000000000e+01;-2.416000000000000000e+03;2.024000000000000000e+03;-1.719600000000000000e+04;-1.380000000000000000e+02;8.900000000000000000e+01;-1.090000000000000000e+02;-2.400000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
1.423629292478864805e+01;-1.560000000000000000e+03;4.520000000000000000e+02;1.604000000000000000e+04;5.030000000000000000e+02;0.000000000000000000e+00;-5.900000000000000000e+01;-2.400000000000000000e+03;2.064000000000000000e+03;-1.730000000000000000e+04;-1.250000000000000000e+02;8.600000000000000000e+01;-1.020000000000000000e+02;-2.400000000000000000e+01;0.000000000000000000e+00;6.880000000000000000e+02;0.000000000000000000e+00
1.425454458238453093e+01;-1.628000000000000000e+03;4.440000000000000000e+02;1.594000000000000000e+04;5.320000000000000000e+02;0.000000000000000000e+00;-5.200000000000000000e+01;-2.384000000000000000e+03;2.056000000000000000e+03;-1.723600000000000000e+04;-1.530000000000000000e+02;1.090000000000000000e+02;-1.200000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.056000000000000000e+03;0.000000000000000000e+00
1.427279623998041380e+01;-1.540000000000000000e+03;5.120000000000000000e+02;1.592400000000000000e+04;5.120000000000000000e+02;-1.700000000000000000e+01;-4.100000000000000000e+01;-2.372000000000000000e+03;2.072000000000000000e+03;-1.721600000000000000e+04;-1.260000000000000000e+02;6.400000000000000000e+01;-1.250000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;7.680000000000000000e+02;0.000000000000000000e+00
1.429104789757629668e+01;-1.548000000000000000e+03;4.200000000000000000e+02;1.594000000000000000e+04;5.040000000000000000e+02;4.500000000000000000e+01;-4.200000000000000000e+01;-2.420000000000000000e+03;2.028000000000000000e+03;-1.730400000000000000e+04;-1.340000000000000000e+02;8.200000000000000000e+01;-1.120000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;8.640000000000000000e+02;0.000000000000000000e+00
1.430929955517217955e+01;-1.480000000000000000e+03;4.640000000000000000e+02;1.588000000000000000e+04;4.900000000000000000e+02;-5.200000000000000000e+01;-4.200000000000000000e+01;-2.432000000000000000e+03;2.020000000000000000e+03;-1.720400000000000000e+04;-1.480000000000000000e+02;7.400000000000000000e+01;-1.500000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.024000000000000000e+03;0.000000000000000000e+00
1.432755121276806243e+01;-1.484000000000000000e+03;4.120000000000000000e+02;1.603600000000000000e+04;4.890000000000000000e+02;3.000000000000000000e+00;-1.500000000000000000e+01;-2.304000000000000000e+03;2.100000000000000000e+03;-1.722400000000000000e+04;-1.380000000000000000e+02;1.030000000000000000e+02;-1.150000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.024000000000000000e+03;0.000000000000000000e+00
1.434580287036394530e+01;-1.504000000000000000e+03;3.960000000000000000e+02;1.591600000000000000e+04;5.060000000000000000e+02;-1.000000000000000000e+01;-4.300000000000000000e+01;-2.356000000000000000e+03;2.076000000000000000e+03;-1.720400000000000000e+04;-1.210000000000000000e+02;9.400000000000000000e+01;-1.360000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.008000000000000000e+03;0.000000000000000000e+00
1.436405452795982818e+01;-1.532000000000000000e+03;4.160000000000000000e+02;1.604000000000000000e+04;5.080000000000000000e+02;-4.500000000000000000e+01;-6.000000000000000000e+00;-2.392000000000000000e+03;2.028000000000000000e+03;-1.718400000000000000e+04;-1.780000000000000000e+02;9.300000000000000000e+01;-1.400000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;8.800000000000000000e+02;0.000000000000000000e+00
1.438230618555571105e+01;-1.552000000000000000e+03;4.880000000000000000e+02;1.601200000000000000e+04;5.040000000000000000e+02;1.800000000000000000e+01;-3.800000000000000000e+01;-2.400000000000000000e+03;2.044000000000000000e+03;-1.713600000000000000e+04;-1.730000000000000000e+02;1.010000000000000000e+02;-1.190000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.120000000000000000e+03;0.000000000000000000e+00
1.440055784315159393e+01;-1.528000000000000000e+03;4.480000000000000000e+02;1.606400000000000000e+04;4.960000000000000000e+02;-9.000000000000000000e+00;-5.300000000000000000e+01;-2.344000000000000000e+03;2.076000000000000000e+03;-1.718000000000000000e+04;-1.300000000000000000e+02;7.600000000000000000e+01;-1.090000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.088000000000000000e+03;0.000000000000000000e+00
1.441880950074747680e+01;-1.596000000000000000e+03;3.720000000000000000e+02;1.591200000000000000e+04;5.190000000000000000e+02;-7.000000000000000000e+00;-1.200000000000000000e+01;-2.396000000000000000e+03;1.980000000000000000e+03;-1.716000000000000000e+04;-1.360000000000000000e+02;9.000000000000000000e+01;-1.190000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.024000000000000000e+03;0.000000000000000000e+00
1.443706115834335968e+01;-1.476000000000000000e+03;4.120000000000000000e+02;1.589200000000000000e+04;4.990000000000000000e+02;2.300000000000000000e+01;-7.200000000000000000e+01;-2.364000000000000000e+03;1.964000000000000000e+03;-1.712000000000000000e+04;-1.400000000000000000e+02;9.500000000000000000e+01;-1.220000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.776000000000000000e+03;0.000000000000000000e+00
1.445531281593924255e+01;-1.524000000000000000e+03;4.320000000000000000e+02;1.606000000000000000e+04;5.300000000000000000e+02;-4.700000000000000000e+01;-4.800000000000000000e+01;-2.396000000000000000e+03;2.088000000000000000e+03;-1.714000000000000000e+04;-1.560000000000000000e+02;9.400000000000000000e+01;-1.350000000000000000e+02;-2.500000000000000000e+01;0.000000000000000000e+00;1.024000000000000000e+03;0.000000000000000000e+00
1.447356447353512543e+01;-1.548000000000000000e+03;4.200000000000000000e+02;1.601600000000000000e+04;5.150000000000000000e+02;1.500000000000000000e+01;-4.200000000000000000e+01;-2.392000000000000000e+03;2.028000000000000000e+03;-1.726000000000000000e+04;-1.280000000000000000e+02;1.070000000000000000e+02;-1.290000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.904000000000000000e+03;0.000000000000000000e+00
1.449181613113100831e+01;-1.452000000000000000e+03;4.600000000000000000e+02;1.594400000000000000e+04;4.980000000000000000e+02;-4.500000000000000000e+01;-4.200000000000000000e+01;-2.344000000000000000e+03;2.036000000000000000e+03;-1.730000000000000000e+04;-1.330000000000000000e+02;6.800000000000000000e+01;-1.190000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.168000000000000000e+03;0.000000000000000000e+00
1.451006778872689118e+01;-1.532000000000000000e+03;4.760000000000000000e+02;1.601600000000000000e+04;5.160000000000000000e+02;-2.600000000000000000e+01;-5.900000000000000000e+01;-2.432000000000000000e+03;2.036000000000000000e+03;-1.719600000000000000e+04;-1.360000000000000000e+02;9.900000000000000000e+01;-1.210000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;8.960000000000000000e+02;0.000000000000000000e+00
1.452831944632277406e+01;-1.548000000000000000e+03;4.520000000000000000e+02;1.592400000000000000e+04;5.180000000000000000e+02;2.000000000000000000e+01;-6.300000000000000000e+01;-2.440000000000000000e+03;2.084000000000000000e+03;-1.724400000000000000e+04;-1.390000000000000000e+02;8.900000000000000000e+01;-9.900000000000000000e+01;-2.600000000000000000e+01;0.000000000000000000e+00;9.920000000000000000e+02;0.000000000000000000e+00
1.454657110391865693e+01;-1.548000000000000000e+03;4.520000000000000000e+02;1.606800000000000000e+04;5.050000000000000000e+02;-4.500000000000000000e+01;-2.300000000000000000e+01;-2.332000000000000000e+03;2.080000000000000000e+03;-1.729600000000000000e+04;-1.610000000000000000e+02;7.200000000000000000e+01;-1.110000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;7.840000000000000000e+02;0.000000000000000000e+00
1.456482276151453981e+01;-1.592000000000000000e+03;4.240000000000000000e+02;1.592000000000000000e+04;4.910000000000000000e+02;3.000000000000000000e+01;-6.300000000000000000e+01;-2.404000000000000000e+03;2.084000000000000000e+03;-1.720000000000000000e+04;-1.560000000000000000e+02;9.400000000000000000e+01;-1.090000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.008000000000000000e+03;0.000000000000000000e+00
1.458307441911042268e+01;-1.540000000000000000e+03;5.040000000000000000e+02;1.589200000000000000e+04;4.920000000000000000e+02;-2.900000000000000000e+01;-5.500000000000000000e+01;-2.380000000000000000e+03;2.036000000000000000e+03;-1.722800000000000000e+04;-1.470000000000000000e+02;8.400000000000000000e+01;-1.190000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.264000000000000000e+03;0.000000000000000000e+00
1.460132607670630556e+01;-1.508000000000000000e+03;4.160000000000000000e+02;1.609200000000000000e+04;4.930000000000000000e+02;-1.800000000000000000e+01;-5.100000000000000000e+01;-2.432000000000000000e+03;2.048000000000000000e+03;-1.720800000000000000e+04;-1.420000000000000000e+02;6.700000000000000000e+01;-1.260000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.264000000000000000e+03;0.000000000000000000e+00
1.461957773430218843e+01;-1.532000000000000000e+03;4.040000000000000000e+02;1.594000000000000000e+04;4.590000000000000000e+02;2.200000000000000000e+01;-2.300000000000000000e+01;-2.404000000000000000e+03;2.096000000000000000e+03;-1.723200000000000000e+04;-1.340000000000000000e+02;7.300000000000000000e+01;-1.130000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;9.920000000000000000e+02;0.000000000000000000e+00
1.463782939189807131e+01;-1.280000000000000000e+03;4.360000000000000000e+02;1.596000000000000000e+04;4.980000000000000000e+02;-5.200000000000000000e+01;-2.500000000000000000e+01;-2.320000000000000000e+03;2.072000000000000000e+03;-1.717200000000000000e+04;-1.460000000000000000e+02;8.600000000000000000e+01;-1.100000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;9.760000000000000000e+02;0.000000000000000000e+00
1.465608104949395418e+01;-1.520000000000000000e+03;4.360000000000000000e+02;1.594400000000000000e+04;4.960000000000000000e+02;-1.500000000000000000e+01;-4.900000000000000000e+01;-2.424000000000000000e+03;1.980000000000000000e+03;-1.727200000000000000e+04;-1.480000000000000000e+02;6.900000000000000000e+01;-9.000000000000000000e+01;-2.600000000000000000e+01;0.000000000000000000e+00;1.056000000000000000e+03;0.000000000000000000e+00
1.467433270708983706e+01;-1.580000000000000000e+03;4.600000000000000000e+02;1.595600000000000000e+04;5.110000000000000000e+02;-3.000000000000000000e+00;-4.700000000000000000e+01;-2.432000000000000000e+03;2.084000000000000000e+03;-1.705600000000000000e+04;-1.340000000000000000e+02;1.190000000000000000e+02;-1.240000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.024000000000000000e+03;0.000000000000000000e+00
1.469258436468571993e+01;-1.524000000000000000e+03;4.480000000000000000e+02;1.591600000000000000e+04;5.040000000000000000e+02;2.200000000000000000e+01;-3.300000000000000000e+01;-2.364000000000000000e+03;2.076000000000000000e+03;-1.708800000000000000e+04;-1.480000000000000000e+02;9.800000000000000000e+01;-8.700000000000000000e+01;-2.600000000000000000e+01;0.000000000000000000e+00;1.264000000000000000e+03;0.000000000000000000e+00
1.471083602228160281e+01;-1.512000000000000000e+03;4.440000000000000000e+02;1.601200000000000000e+04;5.100000000000000000e+02;-2.500000000000000000e+01;-4.400000000000000000e+01;-2.436000000000000000e+03;2.092000000000000000e+03;-1.721600000000000000e+04;-1.560000000000000000e+02;7.500000000000000000e+01;-1.250000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.264000000000000000e+03;0.000000000000000000e+00
1.472908767987748568e+01;-1.564000000000000000e+03;3.920000000000000000e+02;1.591200000000000000e+04;5.350000000000000000e+02;-1.400000000000000000e+01;-5.000000000000000000e+01;-2.352000000000000000e+03;2.008000000000000000e+03;-1.719200000000000000e+04;-1.340000000000000000e+02;8.400000000000000000e+01;-1.220000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.104000000000000000e+03;0.000000000000000000e+00
1.474733933747336856e+01;-1.584000000000000000e+03;4.520000000000000000e+02;1.588400000000000000e+04;4.950000000000000000e+02;1.100000000000000000e+01;-2.900000000000000000e+01;-2.408000000000000000e+03;2.040000000000000000e+03;-1.709600000000000000e+04;-1.200000000000000000e+02;1.080000000000000000e+02;-1.110000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.088000000000000000e+03;0.000000000000000000e+00
1.476559099506925143e+01;-1.556000000000000000e+03;4.480000000000000000e+02;1.598800000000000000e+04;5.530000000000000000e+02;-2.000000000000000000e+01;-3.300000000000000000e+01;-2.464000000000000000e+03;2.100000000000000000e+03;-1.725200000000000000e+04;-1.630000000000000000e+02;9.100000000000000000e+01;-9.200000000000000000e+01;-2.600000000000000000e+01;0.000000000000000000e+00;1.488000000000000000e+03;0.000000000000000000e+00
1.478384265266513431e+01;-1.568000000000000000e+03;4.520000000000000000e+02;1.605200000000000000e+04;5.100000000000000000e+02;-1.400000000000000000e+01;-3.200000000000000000e+01;-2.388000000000000000e+03;2.052000000000000000e+03;-1.720000000000000000e+04;-1.590000000000000000e+02;8.800000000000000000e+01;-1.270000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;8.000000000000000000e+02;0.000000000000000000e+00
1.480209431026101718e+01;-1.280000000000000000e+03;3.800000000000000000e+02;1.587600000000000000e+04;5.100000000000000000e+02;1.800000000000000000e+01;-4.300000000000000000e+01;-2.344000000000000000e+03;2.056000000000000000e+03;-1.711600000000000000e+04;-1.410000000000000000e+02;6.700000000000000000e+01;-1.340000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;8.480000000000000000e+02;0.000000000000000000e+00
1.482034596785690006e+01;-1.512000000000000000e+03;4.400000000000000000e+02;1.602800000000000000e+04;5.070000000000000000e+02;-1.000000000000000000e+01;-4.700000000000000000e+01;-2.412000000000000000e+03;2.020000000000000000e+03;-1.724000000000000000e+04;-1.530000000000000000e+02;5.800000000000000000e+01;-1.260000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.376000000000000000e+03;0.000000000000000000e+00
1.483859762545278294e+01;-1.540000000000000000e+03;4.880000000000000000e+02;1.597600000000000000e+04;4.920000000000000000e+02;2.500000000000000000e+01;-4.000000000000000000e+01;-2.444000000000000000e+03;1.992000000000000000e+03;-1.722000000000000000e+04;-1.590000000000000000e+02;9.100000000000000000e+01;-1.400000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.280000000000000000e+03;0.000000000000000000e+00
1.485684928304866581e+01;-1.524000000000000000e+03;4.080000000000000000e+02;1.596400000000000000e+04;5.120000000000000000e+02;-3.100000000000000000e+01;-2.500000000000000000e+01;-2.404000000000000000e+03;2.084000000000000000e+03;-1.728400000000000000e+04;-1.560000000000000000e+02;9.800000000000000000e+01;-1.140000000000000000e+02;-2.600000000000000000e+01;0.000000000000000000e+00;1.248000000000000000e+03;0.000000000000000000e+00
1.487510094064454869e+01;-1.596000000000000000e+03;4.240000000000000000e+02;1.593200000000000000e+04;5.280000000000000000e+02;-4.800000000000000000e+01;-5.700000000000000000e+01;-2.344000000000000000e+03;2.012000000000000000e+03;-1.724800000000000000e+04;-1.510000000000000000e+02;8.200000000000000000e+01;-1.220000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
1.489335259824043156e+01;-1.520000000000000000e+03;3.840000000000000000e+02;1.591200000000000000e+04;4.950000000000000000e+02;-2.100000000000000000e+01;-1.600000000000000000e+01;-2.428000000000000000e+03;2.116000000000000000e+03;-1.719200000000000000e+04;-1.560000000000000000e+02;8.200000000000000000e+01;-1.220000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;5.600000000000000000e+02;0.000000000000000000e+00
1.491160425583631444e+01;-1.504000000000000000e+03;4.440000000000000000e+02;1.600400000000000000e+04;5.100000000000000000e+02;0.000000000000000000e+00;-3.400000000000000000e+01;-2.344000000000000000e+03;2.024000000000000000e+03;-1.705200000000000000e+04;-1.430000000000000000e+02;9.800000000000000000e+01;-1.250000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;3.360000000000000000e+02;0.000000000000000000e+00
1.492985591343219731e+01;-1.512000000000000000e+03;4.080000000000000000e+02;1.588400000000000000e+04;4.900000000000000000e+02;8.000000000000000000e+00;-1.900000000000000000e+01;-2.400000000000000000e+03;2.068000000000000000e+03;-1.720400000000000000e+04;-1.660000000000000000e+02;6.600000000000000000e+01;-1.160000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;9.920000000000000000e+02;0.000000000000000000e+00
1.494810757102808019e+01;-1.560000000000000000e+03;4.480000000000000000e+02;1.599200000000000000e+04;5.110000000000000000e+02;3.300000000000000000e+01;-3.300000000000000000e+01;-2.416000000000000000e+03;2.116000000000000000e+03;-1.720800000000000000e+04;-1.530000000000000000e+02;6.800000000000000000e+01;-1.500000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;8.320000000000000000e+02;0.000000000000000000e+00
1.496635922862396306e+01;-1.500000000000000000e+03;4.680000000000000000e+02;1.597200000000000000e+04;5.000000000000000000e+02;-6.000000000000000000e+01;-5.500000000000000000e+01;-2.348000000000000000e+03;2.020000000000000000e+03;-1.717200000000000000e+04;-1.620000000000000000e+02;7.300000000000000000e+01;-1.270000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.264000000000000000e+03;0.000000000000000000e+00
1.498461088621984594e+01;-1.484000000000000000e+03;4.880000000000000000e+02;1.598800000000000000e+04;4.860000000000000000e+02;6.100000000000000000e+01;-5.000000000000000000e+01;-2.448000000000000000e+03;2.064000000000000000e+03;-1.718000000000000000e+04;-1.620000000000000000e+02;8.600000000000000000e+01;-1.220000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;9.600000000000000000e+02;0.000000000000000000e+00
1.500286254381572881e+01;-1.512000000000000000e+03;4.000000000000000000e+02;1.598400000000000000e+04;5.050000000000000000e+02;-4.900000000000000000e+01;-1.700000000000000000e+01;-2.408000000000000000e+03;2.028000000000000000e+03;-1.712400000000000000e+04;-1.580000000000000000e+02;8.800000000000000000e+01;-1.180000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;9.440000000000000000e+02;0.000000000000000000e+00
1.502111420141161169e+01;-1.556000000000000000e+03;4.400000000000000000e+02;1.602000000000000000e+04;5.200000000000000000e+02;-2.500000000000000000e+01;-2.200000000000000000e+01;-2.368000000000000000e+03;2.092000000000000000e+03;-1.718800000000000000e+04;-1.510000000000000000e+02;1.380000000000000000e+02;-8.400000000000000000e+01;-2.700000000000000000e+01;0.000000000000000000e+00;9.440000000000000000e+02;0.000000000000000000e+00
1.503936585900749456e+01;-1.528000000000000000e+03;4.200000000000000000e+02;1.596400000000000000e+04;4.930000000000000000e+02;4.000000000000000000e+00;-1.400000000000000000e+01;-2.400000000000000000e+03;2.060000000000000000e+03;-1.721600000000000000e+04;-1.610000000000000000e+02;8.100000000000000000e+01;-1.230000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;9.920000000000000000e+02;0.000000000000000000e+00
1.505761751660337744e+01;-1.512000000000000000e+03;4.320000000000000000e+02;1.599200000000000000e+04;5.230000000000000000e+02;-5.000000000000000000e+00;-2.600000000000000000e+01;-2.384000000000000000e+03;2.084000000000000000e+03;-1.716400000000000000e+04;-1.470000000000000000e+02;8.400000000000000000e+01;-1.220000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;9.920000000000000000e+02;0.000000000000000000e+00
1.507586917419926031e+01;-1.596000000000000000e+03;4.240000000000000000e+02;1.595600000000000000e+04;4.960000000000000000e+02;-2.400000000000000000e+01;-4.900000000000000000e+01;-2.372000000000000000e+03;1.992000000000000000e+03;-1.718800000000000000e+04;-1.880000000000000000e+02;1.170000000000000000e+02;-1.040000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.024000000000000000e+03;0.000000000000000000e+00
1.509412083179514319e+01;-1.528000000000000000e+03;4.120000000000000000e+02;1.592800000000000000e+04;4.980000000000000000e+02;-3.000000000000000000e+01;-2.100000000000000000e+01;-2.372000000000000000e+03;2.036000000000000000e+03;-1.712400000000000000e+04;-1.840000000000000000e+02;9.300000000000000000e+01;-9.300000000000000000e+01;-2.700000000000000000e+01;0.000000000000000000e+00;1.712000000000000000e+03;0.000000000000000000e+00
1.511237248939102606e+01;-1.504000000000000000e+03;4.200000000000000000e+02;1.602400000000000000e+04;5.130000000000000000e+02;-9.000000000000000000e+00;-2.000000000000000000e+01;-2.444000000000000000e+03;2.072000000000000000e+03;-1.718400000000000000e+04;-1.590000000000000000e+02;8.100000000000000000e+01;-1.520000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.104000000000000000e+03;0.000000000000000000e+00
1.513062414698690894e+01;-1.540000000000000000e+03;4.040000000000000000e+02;1.597600000000000000e+04;5.050000000000000000e+02;-6.000000000000000000e+00;-4.100000000000000000e+01;-2.372000000000000000e+03;2.076000000000000000e+03;-1.714800000000000000e+04;-1.450000000000000000e+02;7.500000000000000000e+01;-1.350000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.232000000000000000e+03;0.000000000000000000e+00
1.514887580458279182e+01;-1.532000000000000000e+03;4.240000000000000000e+02;1.600800000000000000e+04;4.970000000000000000e+02;-1.000000000000000000e+01;-4.400000000000000000e+01;-2.400000000000000000e+03;2.056000000000000000e+03;-1.716400000000000000e+04;-1.350000000000000000e+02;8.900000000000000000e+01;-1.250000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.120000000000000000e+03;0.000000000000000000e+00
1.516712746217867469e+01;-1.580000000000000000e+03;4.320000000000000000e+02;1.594800000000000000e+04;5.110000000000000000e+02;8.000000000000000000e+00;-4.700000000000000000e+01;-2.452000000000000000e+03;2.032000000000000000e+03;-1.718400000000000000e+04;-1.440000000000000000e+02;7.100000000000000000e+01;-1.170000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.280000000000000000e+03;0.000000000000000000e+00
1.518537911977455757e+01;-1.540000000000000000e+03;4.520000000000000000e+02;1.596000000000000000e+04;5.040000000000000000e+02;7.000000000000000000e+00;-5.300000000000000000e+01;-2.368000000000000000e+03;2.100000000000000000e+03;-1.717200000000000000e+04;-1.510000000000000000e+02;9.400000000000000000e+01;-1.210000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.120000000000000000e+03;0.000000000000000000e+00
1.520363077737044044e+01;-1.592000000000000000e+03;4.600000000000000000e+02;1.587200000000000000e+04;5.110000000000000000e+02;6.000000000000000000e+00;-3.600000000000000000e+01;-2.396000000000000000e+03;2.036000000000000000e+03;-1.716800000000000000e+04;-1.460000000000000000e+02;1.050000000000000000e+02;-1.150000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.040000000000000000e+03;0.000000000000000000e+00
1.522188243496632332e+01;-1.576000000000000000e+03;4.520000000000000000e+02;1.595200000000000000e+04;5.150000000000000000e+02;8.000000000000000000e+00;-3.000000000000000000e+01;-2.412000000000000000e+03;2.108000000000000000e+03;-1.716000000000000000e+04;-1.530000000000000000e+02;8.600000000000000000e+01;-1.260000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.264000000000000000e+03;0.000000000000000000e+00
1.524013409256220619e+01;-1.580000000000000000e+03;4.520000000000000000e+02;1.610000000000000000e+04;5.330000000000000000e+02;-5.200000000000000000e+01;-1.900000000000000000e+01;-2.388000000000000000e+03;2.000000000000000000e+03;-1.728400000000000000e+04;-1.360000000000000000e+02;8.600000000000000000e+01;-1.270000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;1.120000000000000000e+03;0.000000000000000000e+00
1.525838575015808907e+01;-1.548000000000000000e+03;5.160000000000000000e+02;1.601200000000000000e+04;5.030000000000000000e+02;-2.200000000000000000e+01;-3.200000000000000000e+01;-2.368000000000000000e+03;2.084000000000000000e+03;-1.725600000000000000e+04;-1.590000000000000000e+02;8.000000000000000000e+01;-1.090000000000000000e+02;-2.700000000000000000e+01;0.000000000000000000e+00;7.680000000000000000e+02;0.000000000000000000e+00
1.527663740775397194e+01;-1.552000000000000000e+03;4.520000000000000000e+02;1.602800000000000000e+04;4.770000000000000000e+02;1.100000000000000000e+01;-2.500000000000000000e+01;-2.388000000000000000e+03;2.096000000000000000e+03;-1.722800000000000000e+04;-1.550000000000000000e+02;6.800000000000000000e+01;-1.450000000000000000e+02;-2.800000000000000000e+01;0.000000000000000000e+00;1.312000000000000000e+03;0.000000000000000000e+00
1.529488906534985482e+01;-1.552000000000000000e+03;4.640000000000000000e+02;1.598000000000000000e+04;4.850000000000000000e+02;-2.700000000000000000e+01;-3.500000000000000000e+01;-2.372000000000000000e+03;2.044000000000000000e+03;-1.714000000000000000e+04;-1.320000000000000000e+02;8.600000000000000000e+01;-1.250000000000000000e+02;-2.800000000000000000e+01;0.000000000000000000e+00;1.360000000000000000e+03;0.000000000000000000e+00
1.531314072294573769e+01;-1.552000000000000000e+03;4.440000000000000000e+02;1.600800000000000000e+04;4.960000000000000000e+02;9.000000000000000000e+00;-4.400000000000000000e+01;-2.408000000000000000e+03;2.028000000000000000e+03;-1.726800000000000000e+04;-1.560000000000000000e+02;1.080000000000000000e+02;-1.200000000000000000e+02;-2.800000000000000000e+01;0.000000000000000000e+00;1.296000000000000000e+03;0.000000000000000000e+00
