# torque;speed;phase_a;phase_b;phase_c;angle;encoder;rotations;voltage;temperature
4.687500000000000000e-02;3.810000000000000142e+01;-2.343750000000000000e-01;2.968750000000000000e-01;-6.250000000000000000e-02;7.305680000000000291e+03;3.161080000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.910156250000000000e-02;4.089999999999999858e+01;-1.406250000000000000e-01;1.718750000000000000e-01;-3.125000000000000000e-02;7.313640000000000327e+03;3.164660000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.566406250000000000e-02;3.629999999999999716e+01;1.562500000000000000e-01;7.812500000000000000e-02;-2.343750000000000000e-01;7.322050000000000182e+03;3.168520000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.273437500000000000e-02;3.700000000000000000e+01;2.968750000000000000e-01;-1.718750000000000000e-01;-1.250000000000000000e-01;7.330860000000000582e+03;3.172500000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.808593750000000000e-02;3.189999999999999858e+01;-3.125000000000000000e-02;-1.875000000000000000e-01;2.187500000000000000e-01;7.339920000000000073e+03;3.176630000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.152343750000000000e-02;2.589999999999999858e+01;-1.562500000000000000e-01;-3.125000000000000000e-02;1.875000000000000000e-01;7.348329999999999927e+03;3.180430000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
4.687500000000000000e-02;3.030000000000000071e+01;-3.125000000000000000e-01;2.187500000000000000e-01;9.375000000000000000e-02;7.356770000000000437e+03;3.184300000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
2.929687500000000000e-02;3.789999999999999858e+01;-1.250000000000000000e-01;2.500000000000000000e-01;-1.250000000000000000e-01;7.365300000000000182e+03;3.188190000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
2.636718750000000000e-02;4.310000000000000142e+01;6.250000000000000000e-02;3.125000000000000000e-02;-9.375000000000000000e-02;7.373180000000000291e+03;3.191830000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
4.101562500000000000e-02;3.679999999999999716e+01;3.906250000000000000e-01;-1.875000000000000000e-01;-2.031250000000000000e-01;7.381470000000000255e+03;3.195520000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
4.101562500000000000e-02;3.370000000000000284e+01;-1.562500000000000000e-02;-2.187500000000000000e-01;2.343750000000000000e-01;7.390720000000000255e+03;3.199730000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.550000000000000000e+01;-3.125000000000000000e-01;-2.031250000000000000e-01;5.156250000000000000e-01;7.398980000000000473e+03;3.203490000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.566406250000000000e-02;3.130000000000000071e+01;-3.437500000000000000e-01;2.500000000000000000e-01;9.375000000000000000e-02;7.407940000000000509e+03;3.207650000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
4.394531250000000000e-02;3.110000000000000142e+01;-1.406250000000000000e-01;2.343750000000000000e-01;-9.375000000000000000e-02;7.417369999999999891e+03;3.211960000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.515625000000000000e-02;3.650000000000000000e+01;1.875000000000000000e-01;4.687500000000000000e-02;-2.343750000000000000e-01;7.425699999999999818e+03;3.215690000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
2.050781250000000000e-02;4.800000000000000000e+01;1.875000000000000000e-01;-1.093750000000000000e-01;-7.812500000000000000e-02;7.433940000000000509e+03;3.219510000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.222656250000000000e-02;4.320000000000000284e+01;-7.812500000000000000e-02;-1.093750000000000000e-01;1.875000000000000000e-01;7.443650000000000546e+03;3.223850000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.960000000000000142e+01;-2.812500000000000000e-01;-7.812500000000000000e-02;3.593750000000000000e-01;7.451560000000000400e+03;3.227440000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.324218750000000000e-02;3.700000000000000000e+01;-3.593750000000000000e-01;3.281250000000000000e-01;3.125000000000000000e-02;7.460090000000000146e+03;3.231350000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
8.203125000000000000e-02;2.300000000000000000e+01;-1.406250000000000000e-01;3.750000000000000000e-01;-2.343750000000000000e-01;7.470000000000000000e+03;3.235790000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.152343750000000000e-02;2.769999999999999929e+01;1.406250000000000000e-01;6.250000000000000000e-02;-2.031250000000000000e-01;7.478409999999999854e+03;3.239650000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.515625000000000000e-02;3.510000000000000142e+01;2.031250000000000000e-01;-2.031250000000000000e-01;0.000000000000000000e+00;7.486909999999999854e+03;3.243580000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
2.636718750000000000e-02;4.510000000000000142e+01;-1.093750000000000000e-01;-9.375000000000000000e-02;2.031250000000000000e-01;7.495789999999999964e+03;3.247620000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.152343750000000000e-02;4.379999999999999716e+01;-2.343750000000000000e-01;-3.125000000000000000e-02;2.656250000000000000e-01;7.503770000000000437e+03;3.251250000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.738281250000000000e-02;4.250000000000000000e+01;-2.812500000000000000e-01;2.343750000000000000e-01;4.687500000000000000e-02;7.512619999999999891e+03;3.255270000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.273437500000000000e-02;3.570000000000000284e+01;-7.812500000000000000e-02;2.656250000000000000e-01;-1.875000000000000000e-01;7.522140000000000327e+03;3.259610000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.273437500000000000e-02;3.210000000000000142e+01;3.125000000000000000e-01;-1.562500000000000000e-02;-2.968750000000000000e-01;7.530880000000000109e+03;3.263550000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.389999999999999858e+01;2.500000000000000000e-01;-3.125000000000000000e-01;6.250000000000000000e-02;7.539739999999999782e+03;3.267560000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.859375000000000000e-02;3.180000000000000071e+01;-7.812500000000000000e-02;-2.343750000000000000e-01;3.125000000000000000e-01;7.548680000000000291e+03;3.271640000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.273437500000000000e-02;4.660000000000000142e+01;-2.343750000000000000e-01;-1.562500000000000000e-02;2.500000000000000000e-01;7.555930000000000291e+03;3.274970000000000000e+05;1.900000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
8.789062500000000000e-02;4.010000000000000142e+01;-3.750000000000000000e-01;4.843750000000000000e-01;-1.093750000000000000e-01;7.564039999999999964e+03;3.278630000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.939999999999999858e+01;-7.812500000000000000e-02;3.593750000000000000e-01;-2.812500000000000000e-01;7.572909999999999854e+03;3.282700000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.910156250000000000e-02;3.500000000000000000e+01;2.343750000000000000e-01;0.000000000000000000e+00;-2.343750000000000000e-01;7.582029999999999745e+03;3.286840000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
4.980468750000000000e-02;2.919999999999999929e+01;2.500000000000000000e-01;-2.656250000000000000e-01;1.562500000000000000e-02;7.591329999999999927e+03;3.291050000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.738281250000000000e-02;2.489999999999999858e+01;-9.375000000000000000e-02;-2.343750000000000000e-01;3.281250000000000000e-01;7.600449999999999818e+03;3.295180000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.152343750000000000e-02;3.239999999999999858e+01;-3.437500000000000000e-01;1.562500000000000000e-02;3.281250000000000000e-01;7.608380000000000109e+03;3.298830000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
4.394531250000000000e-02;4.839999999999999858e+01;-2.031250000000000000e-01;1.718750000000000000e-01;3.125000000000000000e-02;7.616819999999999709e+03;3.302670000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.445312500000000000e-02;4.179999999999999716e+01;-1.250000000000000000e-01;3.281250000000000000e-01;-2.031250000000000000e-01;7.624810000000000400e+03;3.306350000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.808593750000000000e-02;4.050000000000000000e+01;1.718750000000000000e-01;0.000000000000000000e+00;-1.718750000000000000e-01;7.632880000000000109e+03;3.309970000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
4.980468750000000000e-02;3.839999999999999858e+01;2.968750000000000000e-01;-2.500000000000000000e-01;-4.687500000000000000e-02;7.641319999999999709e+03;3.313800000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.910156250000000000e-02;3.060000000000000142e+01;-6.250000000000000000e-02;-2.968750000000000000e-01;3.593750000000000000e-01;7.651489999999999782e+03;3.318380000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
8.203125000000000000e-02;3.300000000000000000e+01;-3.750000000000000000e-01;-1.562500000000000000e-02;3.906250000000000000e-01;7.659640000000000327e+03;3.322120000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.589999999999999858e+01;-3.437500000000000000e-01;2.968750000000000000e-01;4.687500000000000000e-02;7.668140000000000327e+03;3.325990000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
2.636718750000000000e-02;3.960000000000000142e+01;-4.687500000000000000e-02;2.812500000000000000e-01;-2.343750000000000000e-01;7.676690000000000509e+03;3.329990000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.515625000000000000e-02;4.750000000000000000e+01;1.875000000000000000e-01;-4.687500000000000000e-02;-1.406250000000000000e-01;7.685039999999999964e+03;3.333790000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.222656250000000000e-02;4.620000000000000284e+01;1.406250000000000000e-01;-1.718750000000000000e-01;3.125000000000000000e-02;7.692840000000000146e+03;3.337290000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.566406250000000000e-02;3.579999999999999716e+01;-7.812500000000000000e-02;-2.656250000000000000e-01;3.437500000000000000e-01;7.701350000000000364e+03;3.341110000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
8.203125000000000000e-02;3.080000000000000071e+01;-3.750000000000000000e-01;-7.812500000000000000e-02;4.531250000000000000e-01;7.709449999999999818e+03;3.344770000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.910156250000000000e-02;3.139999999999999858e+01;-4.218750000000000000e-01;2.812500000000000000e-01;1.406250000000000000e-01;7.717360000000000582e+03;3.348360000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.566406250000000000e-02;3.239999999999999858e+01;-1.562500000000000000e-01;3.437500000000000000e-01;-1.875000000000000000e-01;7.725980000000000473e+03;3.352330000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
3.808593750000000000e-02;4.470000000000000284e+01;1.250000000000000000e-01;3.125000000000000000e-02;-1.562500000000000000e-01;7.733750000000000000e+03;3.355910000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.920000000000000284e+01;2.187500000000000000e-01;-1.718750000000000000e-01;-4.687500000000000000e-02;7.741930000000000291e+03;3.359590000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.617187500000000000e-02;3.660000000000000142e+01;3.125000000000000000e-02;-2.812500000000000000e-01;2.500000000000000000e-01;7.750449999999999818e+03;3.363440000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;3.180000000000000071e+01;-2.500000000000000000e-01;-1.718750000000000000e-01;4.218750000000000000e-01;7.758539999999999964e+03;3.367120000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.470000000000000284e+01;-3.750000000000000000e-01;2.500000000000000000e-01;1.250000000000000000e-01;7.766890000000000327e+03;3.370970000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
3.515625000000000000e-02;4.689999999999999858e+01;-2.187500000000000000e-01;2.812500000000000000e-01;-6.250000000000000000e-02;7.774650000000000546e+03;3.374530000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.910156250000000000e-02;4.050000000000000000e+01;3.125000000000000000e-02;2.812500000000000000e-01;-3.125000000000000000e-01;7.782380000000000109e+03;3.378040000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
7.031250000000000000e-02;3.550000000000000000e+01;5.312500000000000000e-01;-2.031250000000000000e-01;-3.281250000000000000e-01;7.790819999999999709e+03;3.381860000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.859375000000000000e-02;3.139999999999999858e+01;2.500000000000000000e-01;-2.968750000000000000e-01;4.687500000000000000e-02;7.799630000000000109e+03;3.385770000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.273437500000000000e-02;3.239999999999999858e+01;-1.250000000000000000e-01;-2.343750000000000000e-01;3.593750000000000000e-01;7.806920000000000073e+03;3.389140000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
5.859375000000000000e-02;3.989999999999999858e+01;-3.281250000000000000e-01;3.125000000000000000e-02;2.968750000000000000e-01;7.814529999999999745e+03;3.392650000000000000e+05;2.000000000000000000e+01;1.240000000000000036e+01;2.010000000000000000e+02
1.083984375000000000e-01;3.679999999999999716e+01;-3.437500000000000000e-01;2.812500000000000000e-01;6.250000000000000000e-02;7.822350000000000364e+03;3.396190000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;2.960000000000000142e+01;-9.375000000000000000e-02;4.843750000000000000e-01;-3.906250000000000000e-01;7.830680000000000291e+03;3.399930000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.960937500000000000e-02;3.069999999999999929e+01;4.218750000000000000e-01;1.562500000000000000e-02;-4.375000000000000000e-01;7.838650000000000546e+03;3.403580000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.031250000000000000e-02;3.539999999999999858e+01;2.343750000000000000e-01;-2.812500000000000000e-01;4.687500000000000000e-02;7.848079999999999927e+03;3.407890000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
4.687500000000000000e-02;4.360000000000000142e+01;-7.812500000000000000e-02;-1.562500000000000000e-01;2.343750000000000000e-01;7.856690000000000509e+03;3.411880000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;4.650000000000000000e+01;-2.968750000000000000e-01;-1.562500000000000000e-02;3.125000000000000000e-01;7.864670000000000073e+03;3.415510000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.910156250000000000e-02;4.250000000000000000e+01;-3.437500000000000000e-01;2.812500000000000000e-01;6.250000000000000000e-02;7.872730000000000473e+03;3.419130000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.960937500000000000e-02;3.389999999999999858e+01;-9.375000000000000000e-02;3.593750000000000000e-01;-2.656250000000000000e-01;7.880970000000000255e+03;3.422850000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.960937500000000000e-02;3.069999999999999929e+01;2.812500000000000000e-01;4.687500000000000000e-02;-3.281250000000000000e-01;7.889579999999999927e+03;3.426750000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.329999999999999716e+01;2.656250000000000000e-01;-2.656250000000000000e-01;0.000000000000000000e+00;7.897820000000000618e+03;3.430530000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.152343750000000000e-02;3.920000000000000284e+01;-4.687500000000000000e-02;-2.656250000000000000e-01;3.125000000000000000e-01;7.906130000000000109e+03;3.434350000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.700000000000000000e+01;-4.062500000000000000e-01;-7.812500000000000000e-02;4.843750000000000000e-01;7.914610000000000582e+03;3.438200000000000000e+05;2.000000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.113281250000000000e-01;3.150000000000000000e+01;-5.468750000000000000e-01;4.062500000000000000e-01;1.406250000000000000e-01;7.923029999999999745e+03;3.441960000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.789062500000000000e-02;3.250000000000000000e+01;-1.718750000000000000e-01;4.687500000000000000e-01;-2.968750000000000000e-01;7.931989999999999782e+03;3.446040000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.789062500000000000e-02;3.300000000000000000e+01;4.375000000000000000e-01;7.812500000000000000e-02;-5.156250000000000000e-01;7.940449999999999818e+03;3.449910000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.789062500000000000e-02;3.139999999999999858e+01;3.593750000000000000e-01;-3.750000000000000000e-01;1.562500000000000000e-02;7.949590000000000146e+03;3.454110000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.445312500000000000e-02;3.350000000000000000e+01;-6.250000000000000000e-02;-3.125000000000000000e-01;3.750000000000000000e-01;7.958800000000000182e+03;3.458320000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.113281250000000000e-01;3.210000000000000142e+01;-4.687500000000000000e-01;-3.125000000000000000e-02;5.000000000000000000e-01;7.967409999999999854e+03;3.462230000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;4.829999999999999716e+01;-3.437500000000000000e-01;4.218750000000000000e-01;-7.812500000000000000e-02;7.976090000000000146e+03;3.466190000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.324218750000000000e-02;4.310000000000000142e+01;-1.406250000000000000e-01;3.906250000000000000e-01;-2.500000000000000000e-01;7.984550000000000182e+03;3.470050000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.859375000000000000e-02;4.200000000000000000e+01;4.375000000000000000e-01;-1.562500000000000000e-02;-4.218750000000000000e-01;7.992900000000000546e+03;3.473860000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.152343750000000000e-02;3.829999999999999716e+01;2.343750000000000000e-01;-2.968750000000000000e-01;6.250000000000000000e-02;8.001930000000000291e+03;3.477990000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.496093750000000000e-02;3.579999999999999716e+01;-1.875000000000000000e-01;-3.750000000000000000e-01;5.625000000000000000e-01;8.011560000000000400e+03;3.482280000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.667968750000000000e-02;3.729999999999999716e+01;-4.375000000000000000e-01;6.250000000000000000e-02;3.750000000000000000e-01;8.020590000000000146e+03;3.486410000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.989999999999999858e+01;-3.593750000000000000e-01;4.531250000000000000e-01;-9.375000000000000000e-02;8.029329999999999927e+03;3.490400000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.789062500000000000e-02;2.669999999999999929e+01;4.687500000000000000e-02;3.906250000000000000e-01;-4.375000000000000000e-01;8.038930000000000291e+03;3.494710000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.142578125000000000e-01;2.480000000000000071e+01;5.312500000000000000e-01;-1.406250000000000000e-01;-3.906250000000000000e-01;8.048360000000000582e+03;3.498980000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
5.566406250000000000e-02;3.279999999999999716e+01;1.250000000000000000e-01;-3.593750000000000000e-01;2.343750000000000000e-01;8.057150000000000546e+03;3.503070000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.375000000000000000e-02;2.869999999999999929e+01;-2.812500000000000000e-01;-2.500000000000000000e-01;5.312500000000000000e-01;8.066380000000000109e+03;3.507230000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.025390625000000000e-01;2.780000000000000071e+01;-5.781250000000000000e-01;2.968750000000000000e-01;2.812500000000000000e-01;8.075210000000000036e+03;3.511320000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.025390625000000000e-01;3.739999999999999858e+01;-2.343750000000000000e-01;5.625000000000000000e-01;-3.281250000000000000e-01;8.084260000000000218e+03;3.515460000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
6.738281250000000000e-02;3.910000000000000142e+01;3.593750000000000000e-01;1.093750000000000000e-01;-4.687500000000000000e-01;8.092770000000000437e+03;3.519230000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.789062500000000000e-02;3.400000000000000000e+01;6.093750000000000000e-01;-2.968750000000000000e-01;-3.125000000000000000e-01;8.101119999999999891e+03;3.523030000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;3.689999999999999858e+01;3.125000000000000000e-02;-3.906250000000000000e-01;3.593750000000000000e-01;8.110260000000000218e+03;3.527210000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.054687500000000000e-01;3.620000000000000284e+01;-3.750000000000000000e-01;-1.718750000000000000e-01;5.468750000000000000e-01;8.118960000000000036e+03;3.531190000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.667968750000000000e-02;3.150000000000000000e+01;-5.312500000000000000e-01;4.218750000000000000e-01;1.093750000000000000e-01;8.127750000000000000e+03;3.535140000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.910156250000000000e-02;3.760000000000000142e+01;-2.187500000000000000e-01;3.750000000000000000e-01;-1.562500000000000000e-01;8.136119999999999891e+03;3.538990000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.031250000000000000e-02;3.700000000000000000e+01;1.875000000000000000e-01;2.187500000000000000e-01;-4.062500000000000000e-01;8.143610000000000582e+03;3.542440000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.789062500000000000e-02;3.679999999999999716e+01;4.687500000000000000e-01;-2.656250000000000000e-01;-2.031250000000000000e-01;8.152000000000000000e+03;3.546220000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.030000000000000071e+01;1.718750000000000000e-01;-5.156250000000000000e-01;3.437500000000000000e-01;8.160820000000000618e+03;3.550190000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.259765625000000000e-01;2.669999999999999929e+01;-3.593750000000000000e-01;-3.437500000000000000e-01;7.031250000000000000e-01;8.169100000000000364e+03;3.553960000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.230468750000000000e-01;3.019999999999999929e+01;-6.718750000000000000e-01;2.343750000000000000e-01;4.375000000000000000e-01;8.177560000000000400e+03;3.557820000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.829999999999999716e+01;-2.500000000000000000e-01;5.625000000000000000e-01;-3.125000000000000000e-01;8.186570000000000618e+03;3.561990000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.324218750000000000e-02;4.139999999999999858e+01;2.031250000000000000e-01;1.875000000000000000e-01;-3.906250000000000000e-01;8.194850000000000364e+03;3.565750000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
8.203125000000000000e-02;3.729999999999999716e+01;4.218750000000000000e-01;-2.343750000000000000e-01;-1.875000000000000000e-01;8.203600000000000364e+03;3.569680000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.082031250000000000e-02;3.550000000000000000e+01;1.250000000000000000e-01;-4.687500000000000000e-01;3.437500000000000000e-01;8.211700000000000728e+03;3.573380000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.289062500000000000e-01;2.710000000000000142e+01;-3.593750000000000000e-01;-3.281250000000000000e-01;6.875000000000000000e-01;8.220540000000000873e+03;3.577360000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.201171875000000000e-01;2.710000000000000142e+01;-5.937500000000000000e-01;2.656250000000000000e-01;3.281250000000000000e-01;8.228950000000000728e+03;3.581180000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.142578125000000000e-01;3.250000000000000000e+01;-3.906250000000000000e-01;5.156250000000000000e-01;-1.250000000000000000e-01;8.237210000000000946e+03;3.585040000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
7.324218750000000000e-02;4.220000000000000284e+01;2.343750000000000000e-01;2.031250000000000000e-01;-4.375000000000000000e-01;8.245540000000000873e+03;3.588870000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.667968750000000000e-02;3.579999999999999716e+01;5.156250000000000000e-01;-3.437500000000000000e-01;-1.718750000000000000e-01;8.255739999999999782e+03;3.593490000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
9.375000000000000000e-02;4.200000000000000000e+01;6.250000000000000000e-02;-4.687500000000000000e-01;4.062500000000000000e-01;8.264389999999999418e+03;3.597370000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
1.230468750000000000e-01;3.429999999999999716e+01;-4.062500000000000000e-01;-2.187500000000000000e-01;6.250000000000000000e-01;8.273120000000000800e+03;3.601360000000000000e+05;2.100000000000000000e+01;1.230000000000000071e+01;2.010000000000000000e+02
